blog_code,segment,impressions,clicks,ctr
10092,(unmatched),4,0,0.000000
10093,(unmatched),4,0,0.000000
10095,(unmatched),7,0,0.000000
10097,(unmatched),4,0,0.000000
10099,(unmatched),4,0,0.000000
10100,(unmatched),168,0,0.000000
10107,(unmatched),215,0,0.000000
10108,(unmatched),11,0,0.000000
10109,(unmatched),11,0,0.000000
10110,(unmatched),18,0,0.000000
10111,(unmatched),4,0,0.000000
10114,(unmatched),4,0,0.000000
10116,(unmatched),47,0,0.000000
10117,(unmatched),18,0,0.000000
10121,(unmatched),15,0,0.000000
10123,(unmatched),74,0,0.000000
10127,(unmatched),14,0,0.000000
10129,(unmatched),22,0,0.000000
10130,(unmatched),284,0,0.000000
10131,(unmatched),92,0,0.000000
10133,(unmatched),18,0,0.000000
10136,(unmatched),21,0,0.000000
10137,(unmatched),27,0,0.000000
10138,(unmatched),14,0,0.000000
10139,(unmatched),39,0,0.000000
10142,(unmatched),4,0,0.000000
10143,(unmatched),290,0,0.000000
10144,(unmatched),7,0,0.000000
10145,(unmatched),18,0,0.000000
10148,(unmatched),7,0,0.000000
10149,(unmatched),4,0,0.000000
10150,(unmatched),22,0,0.000000
10151,(unmatched),561,0,0.000000
10152,(unmatched),8,0,0.000000
10154,(unmatched),43,0,0.000000
10160,(unmatched),32,0,0.000000
10162,(unmatched),7,0,0.000000
10164,(unmatched),22,0,0.000000
10165,(unmatched),174,0,0.000000
10167,(unmatched),14,0,0.000000
10169,(unmatched),11,0,0.000000
10170,(unmatched),14,0,0.000000
10174,(unmatched),8,0,0.000000
10179,(unmatched),7,0,0.000000
10180,(unmatched),37,0,0.000000
10181,(unmatched),418,0,0.000000
10186,(unmatched),21,0,0.000000
10187,(unmatched),229,0,0.000000
10188,(unmatched),14,0,0.000000
10190,(unmatched),4,0,0.000000
10195,(unmatched),138,0,0.000000
10200,(unmatched),7,0,0.000000
10204,(unmatched),15,0,0.000000
10205,(unmatched),7,0,0.000000
10206,(unmatched),7283,0,0.000000
10207,(unmatched),33,0,0.000000
10208,(unmatched),22,0,0.000000
10213,(unmatched),167,0,0.000000
10215,(unmatched),4,0,0.000000
10216,(unmatched),208,8,0.038462
10219,(unmatched),60,0,0.000000
10223,(unmatched),29,0,0.000000
10224,(unmatched),28,0,0.000000
10225,(unmatched),7,0,0.000000
10229,(unmatched),299,0,0.000000
10230,(unmatched),7,0,0.000000
10231,(unmatched),4,0,0.000000
10232,(unmatched),53,0,0.000000
10234,(unmatched),4,0,0.000000
10235,(unmatched),49,0,0.000000
10238,(unmatched),49,0,0.000000
10240,(unmatched),60,0,0.000000
10242,(unmatched),32,0,0.000000
10247,(unmatched),21,0,0.000000
10248,(unmatched),11,0,0.000000
10252,(unmatched),42,0,0.000000
10253,(unmatched),221,0,0.000000
10254,(unmatched),4,0,0.000000
10255,(unmatched),4,0,0.000000
10259,(unmatched),26,0,0.000000
10261,(unmatched),28,0,0.000000
10264,(unmatched),26,0,0.000000
10266,(unmatched),4,0,0.000000
10268,(unmatched),11,0,0.000000
10269,(unmatched),7,0,0.000000
10272,(unmatched),73,0,0.000000
10273,(unmatched),73,0,0.000000
10274,(unmatched),4,0,0.000000
10275,(unmatched),18,0,0.000000
10277,(unmatched),4,0,0.000000
10278,(unmatched),4,0,0.000000
10280,(unmatched),22,0,0.000000
10281,(unmatched),68,0,0.000000
10284,(unmatched),12,0,0.000000
10285,(unmatched),7,0,0.000000
10286,(unmatched),78,0,0.000000
10289,(unmatched),7,0,0.000000
10291,(unmatched),7,0,0.000000
10293,(unmatched),582,7,0.012027
10296,(unmatched),21,0,0.000000
10300,(unmatched),8,0,0.000000
10301,(unmatched),4,0,0.000000
10303,(unmatched),56,0,0.000000
10306,(unmatched),8,0,0.000000
10307,(unmatched),4,0,0.000000
10312,(unmatched),64,0,0.000000
10313,(unmatched),88,0,0.000000
10317,(unmatched),15,0,0.000000
10318,(unmatched),4,0,0.000000
10319,(unmatched),4,0,0.000000
10320,(unmatched),151,0,0.000000
10323,(unmatched),35,4,0.114286
10324,(unmatched),125,0,0.000000
10327,(unmatched),164,0,0.000000
10331,(unmatched),25,0,0.000000
10335,(unmatched),8,0,0.000000
10337,(unmatched),8,0,0.000000
10338,(unmatched),42,0,0.000000
10339,(unmatched),222,0,0.000000
10341,(unmatched),15,0,0.000000
10345,(unmatched),261,0,0.000000
10346,(unmatched),21,0,0.000000
10347,(unmatched),478,0,0.000000
10348,(unmatched),37,4,0.108108
10349,(unmatched),33,0,0.000000
10350,(unmatched),11,0,0.000000
10351,(unmatched),54,0,0.000000
10353,(unmatched),29,0,0.000000
10355,(unmatched),35,0,0.000000
10356,(unmatched),590,0,0.000000
10357,(unmatched),4,0,0.000000
10358,(unmatched),11,0,0.000000
10359,(unmatched),14,0,0.000000
10362,(unmatched),19,0,0.000000
10363,(unmatched),7,0,0.000000
10364,(unmatched),11,0,0.000000
10365,(unmatched),43,0,0.000000
10366,(unmatched),4,0,0.000000
10368,(unmatched),4,0,0.000000
10371,(unmatched),4,0,0.000000
10372,(unmatched),136,0,0.000000
10373,(unmatched),4,0,0.000000
10376,(unmatched),4,0,0.000000
10377,(unmatched),12,0,0.000000
10381,(unmatched),4,0,0.000000
10383,(unmatched),219,0,0.000000
10387,(unmatched),18,0,0.000000
10389,(unmatched),28,0,0.000000
10391,(unmatched),7,0,0.000000
10393,(unmatched),61,0,0.000000
10394,(unmatched),419,4,0.009547
10395,(unmatched),14,0,0.000000
10396,(unmatched),4,0,0.000000
10397,(unmatched),4,0,0.000000
10398,(unmatched),7,0,0.000000
10401,(unmatched),7,0,0.000000
10403,(unmatched),35,0,0.000000
10406,(unmatched),51,0,0.000000
10407,(unmatched),51,0,0.000000
10408,(unmatched),4,0,0.000000
10410,(unmatched),4,0,0.000000
10412,(unmatched),114,0,0.000000
10413,(unmatched),7,0,0.000000
10415,(unmatched),396,0,0.000000
10416,(unmatched),14,0,0.000000
10417,(unmatched),19,0,0.000000
10422,(unmatched),4,0,0.000000
10423,(unmatched),7,0,0.000000
10424,(unmatched),50,0,0.000000
10425,(unmatched),18,0,0.000000
10426,(unmatched),46,0,0.000000
10428,(unmatched),11,0,0.000000
10432,(unmatched),584,0,0.000000
10433,(unmatched),11,0,0.000000
10440,(unmatched),283,0,0.000000
10442,(unmatched),4,0,0.000000
10443,(unmatched),21,0,0.000000
10444,(unmatched),15,0,0.000000
10446,(unmatched),4,0,0.000000
10447,(unmatched),216,0,0.000000
10449,(unmatched),185,0,0.000000
10452,(unmatched),67,0,0.000000
10456,(unmatched),7,0,0.000000
10457,(unmatched),87,0,0.000000
10459,(unmatched),198,0,0.000000
10460,(unmatched),16,0,0.000000
10462,(unmatched),357,0,0.000000
10464,(unmatched),11,0,0.000000
10470,(unmatched),8,0,0.000000
10473,(unmatched),59,0,0.000000
10474,(unmatched),89,0,0.000000
10475,(unmatched),4,0,0.000000
10477,(unmatched),26,0,0.000000
10478,(unmatched),78,0,0.000000
10481,(unmatched),7,0,0.000000
10482,(unmatched),21,0,0.000000
10483,(unmatched),31,0,0.000000
10488,(unmatched),109,0,0.000000
10489,(unmatched),4,0,0.000000
10491,(unmatched),14,0,0.000000
10492,(unmatched),4,0,0.000000
10494,(unmatched),39,0,0.000000
10496,(unmatched),4,0,0.000000
10497,(unmatched),8,0,0.000000
10499,(unmatched),4,0,0.000000
10502,(unmatched),4,0,0.000000
10504,(unmatched),176,0,0.000000
10505,(unmatched),51,0,0.000000
10508,(unmatched),214,0,0.000000
10510,(unmatched),14,0,0.000000
10512,(unmatched),65,0,0.000000
10515,(unmatched),26,0,0.000000
10518,(unmatched),22,0,0.000000
10523,(unmatched),23,0,0.000000
10524,(unmatched),12,0,0.000000
10530,(unmatched),145,0,0.000000
10532,(unmatched),28,0,0.000000
10533,(unmatched),4,0,0.000000
10535,(unmatched),8,0,0.000000
10536,(unmatched),7,0,0.000000
10541,(unmatched),4,0,0.000000
10543,(unmatched),107,0,0.000000
10545,(unmatched),22,0,0.000000
10546,(unmatched),7,0,0.000000
10547,(unmatched),8,0,0.000000
10550,(unmatched),4,0,0.000000
10551,(unmatched),15,0,0.000000
10552,(unmatched),14,0,0.000000
10553,(unmatched),7,0,0.000000
10554,(unmatched),34,0,0.000000
10555,(unmatched),21,0,0.000000
10557,(unmatched),4,0,0.000000
10559,(unmatched),8,0,0.000000
10561,(unmatched),62,0,0.000000
10564,(unmatched),11,0,0.000000
10565,(unmatched),18,0,0.000000
10566,(unmatched),8,0,0.000000
10567,(unmatched),32,0,0.000000
10573,(unmatched),58,0,0.000000
10579,(unmatched),61,0,0.000000
10582,(unmatched),4,0,0.000000
10584,(unmatched),37,0,0.000000
10585,(unmatched),15,0,0.000000
10587,(unmatched),11,0,0.000000
10588,(unmatched),4,0,0.000000
10590,(unmatched),52,0,0.000000
10594,(unmatched),39,0,0.000000
10600,(unmatched),293,0,0.000000
10603,(unmatched),4,0,0.000000
10604,(unmatched),260,4,0.015385
10605,(unmatched),170,0,0.000000
10608,(unmatched),142,0,0.000000
10610,(unmatched),4,0,0.000000
10611,(unmatched),4,0,0.000000
10613,(unmatched),11,0,0.000000
10617,(unmatched),4,0,0.000000
10618,(unmatched),123,0,0.000000
10622,(unmatched),12,0,0.000000
10624,(unmatched),4,0,0.000000
10626,(unmatched),11,0,0.000000
10630,(unmatched),58,0,0.000000
10631,(unmatched),230,0,0.000000
10632,(unmatched),7,0,0.000000
10633,(unmatched),4,0,0.000000
10634,(unmatched),7,0,0.000000
10636,(unmatched),195,4,0.020513
10638,(unmatched),7,0,0.000000
10639,(unmatched),4,0,0.000000
10641,(unmatched),99,0,0.000000
10643,(unmatched),140,0,0.000000
10644,(unmatched),96,0,0.000000
10645,(unmatched),15,0,0.000000
10646,(unmatched),25,0,0.000000
10647,(unmatched),32,0,0.000000
10648,(unmatched),11,0,0.000000
10649,(unmatched),4,0,0.000000
10650,(unmatched),49,0,0.000000
10653,(unmatched),4,0,0.000000
10654,(unmatched),193,0,0.000000
10663,(unmatched),240,0,0.000000
10664,(unmatched),34,0,0.000000
10666,(unmatched),257,0,0.000000
10667,(unmatched),4,0,0.000000
10670,(unmatched),35,0,0.000000
10671,(unmatched),8,0,0.000000
10677,(unmatched),7,0,0.000000
10678,(unmatched),18,0,0.000000
10680,(unmatched),324,0,0.000000
10682,(unmatched),14,0,0.000000
10685,(unmatched),4,0,0.000000
10687,(unmatched),690,11,0.015942
10688,(unmatched),252,0,0.000000
10689,(unmatched),27,0,0.000000
10690,(unmatched),32,0,0.000000
10694,(unmatched),23,0,0.000000
10695,(unmatched),19,0,0.000000
10696,(unmatched),7,0,0.000000
10697,(unmatched),4,0,0.000000
10700,(unmatched),7,0,0.000000
10701,(unmatched),18,0,0.000000
10702,(unmatched),7,0,0.000000
10704,(unmatched),52,0,0.000000
10706,(unmatched),11,0,0.000000
10707,(unmatched),8,0,0.000000
10710,(unmatched),274,0,0.000000
10714,(unmatched),7,0,0.000000
10715,(unmatched),7,0,0.000000
10718,(unmatched),69,0,0.000000
10719,(unmatched),11,0,0.000000
10724,(unmatched),12,0,0.000000
10725,(unmatched),32,0,0.000000
10726,(unmatched),68,0,0.000000
10727,(unmatched),4,0,0.000000
10731,(unmatched),68,0,0.000000
10732,(unmatched),59,0,0.000000
10736,(unmatched),22,0,0.000000
10737,(unmatched),18,0,0.000000
10740,(unmatched),12,0,0.000000
10741,(unmatched),25,0,0.000000
10743,(unmatched),506,0,0.000000
10750,(unmatched),15,0,0.000000
10752,(unmatched),201,0,0.000000
10759,(unmatched),7,0,0.000000
10764,(unmatched),67,0,0.000000
10766,(unmatched),8,0,0.000000
10772,(unmatched),12,0,0.000000
10778,(unmatched),4,0,0.000000
10779,(unmatched),33,0,0.000000
10782,(unmatched),71,0,0.000000
10783,(unmatched),4,0,0.000000
10787,(unmatched),25,0,0.000000
10792,(unmatched),603,4,0.006633
10793,(unmatched),11,0,0.000000
10794,(unmatched),53,0,0.000000
10796,(unmatched),4,0,0.000000
10798,(unmatched),92,0,0.000000
10803,(unmatched),210,0,0.000000
10808,(unmatched),106,0,0.000000
10809,(unmatched),4,0,0.000000
10812,(unmatched),42,0,0.000000
10813,(unmatched),33,0,0.000000
10817,(unmatched),4,0,0.000000
10819,(unmatched),29,0,0.000000
10820,(unmatched),121,0,0.000000
10823,(unmatched),34,0,0.000000
10825,(unmatched),36,0,0.000000
10826,(unmatched),127,0,0.000000
10828,(unmatched),54,0,0.000000
10829,(unmatched),11,0,0.000000
10831,(unmatched),4,0,0.000000
10832,(unmatched),4,0,0.000000
10834,(unmatched),7,0,0.000000
10837,(unmatched),56,4,0.071429
10838,(unmatched),53,0,0.000000
10839,(unmatched),37,0,0.000000
10840,(unmatched),40,4,0.100000
10845,(unmatched),7,0,0.000000
10846,(unmatched),114,0,0.000000
10847,(unmatched),572,0,0.000000
10849,(unmatched),19,0,0.000000
10851,(unmatched),44,0,0.000000
10852,(unmatched),72,0,0.000000
10853,(unmatched),4,0,0.000000
10855,(unmatched),28,0,0.000000
10856,(unmatched),26,0,0.000000
10858,(unmatched),157,0,0.000000
10859,(unmatched),22,0,0.000000
10860,(unmatched),4,0,0.000000
10866,(unmatched),4,0,0.000000
10868,(unmatched),107,4,0.037383
10869,(unmatched),35,0,0.000000
10870,(unmatched),8,0,0.000000
10871,(unmatched),7,0,0.000000
10873,(unmatched),238,0,0.000000
10874,(unmatched),15,0,0.000000
10876,(unmatched),23,0,0.000000
10877,(unmatched),284,0,0.000000
10878,(unmatched),11,0,0.000000
10882,(unmatched),32,0,0.000000
10884,(unmatched),14,0,0.000000
10888,(unmatched),140,0,0.000000
10889,(unmatched),961,0,0.000000
10891,(unmatched),18,0,0.000000
10895,(unmatched),207,0,0.000000
10897,(unmatched),104,0,0.000000
10898,(unmatched),43,0,0.000000
10900,(unmatched),42,0,0.000000
10903,(unmatched),4,0,0.000000
10904,(unmatched),36,0,0.000000
10905,(unmatched),509,0,0.000000
10907,(unmatched),7,0,0.000000
10908,(unmatched),4,0,0.000000
10912,(unmatched),280,4,0.014286
10913,(unmatched),4,0,0.000000
10915,(unmatched),4,0,0.000000
10918,(unmatched),4,0,0.000000
10922,(unmatched),32,0,0.000000
10923,(unmatched),18,0,0.000000
10925,(unmatched),102,0,0.000000
10926,(unmatched),157,0,0.000000
10927,(unmatched),152,0,0.000000
10930,(unmatched),4,0,0.000000
10932,(unmatched),25,0,0.000000
10936,(unmatched),4,0,0.000000
10937,(unmatched),11,0,0.000000
10942,(unmatched),206,0,0.000000
10945,(unmatched),11,0,0.000000
10946,(unmatched),109,0,0.000000
10949,(unmatched),2969,8,0.002695
10952,(unmatched),4,0,0.000000
10956,(unmatched),7,0,0.000000
10957,(unmatched),993,0,0.000000
10958,(unmatched),18,0,0.000000
10960,(unmatched),7,0,0.000000
10961,(unmatched),11,0,0.000000
10965,(unmatched),35,0,0.000000
10967,(unmatched),11,0,0.000000
10973,(unmatched),7,0,0.000000
10976,(unmatched),15,0,0.000000
10978,(unmatched),4,0,0.000000
10983,(unmatched),15,0,0.000000
10987,(unmatched),4,0,0.000000
10988,(unmatched),2924,0,0.000000
10989,(unmatched),7,0,0.000000
10992,(unmatched),18,0,0.000000
10994,(unmatched),243,0,0.000000
10996,(unmatched),4,0,0.000000
10999,(unmatched),4,0,0.000000
11001,(unmatched),72,0,0.000000
11003,(unmatched),4,0,0.000000
11005,(unmatched),11,0,0.000000
11007,(unmatched),4,0,0.000000
11008,(unmatched),14,0,0.000000
11009,(unmatched),115,0,0.000000
11015,(unmatched),75,0,0.000000
11016,(unmatched),42,0,0.000000
11017,(unmatched),165,4,0.024242
11019,(unmatched),68,0,0.000000
11020,(unmatched),19,0,0.000000
11022,(unmatched),107,4,0.037383
11026,(unmatched),7,0,0.000000
11027,(unmatched),4,0,0.000000
11030,(unmatched),26,0,0.000000
11033,(unmatched),4,0,0.000000
11034,(unmatched),25,0,0.000000
11035,(unmatched),108,0,0.000000
11036,(unmatched),1316,0,0.000000
11037,(unmatched),4,0,0.000000
11041,(unmatched),8,0,0.000000
11042,(unmatched),90,0,0.000000
11045,(unmatched),4,0,0.000000
11047,(unmatched),4,0,0.000000
11049,(unmatched),47,0,0.000000
11050,(unmatched),25,0,0.000000
11054,(unmatched),103,0,0.000000
11055,(unmatched),4,0,0.000000
11056,(unmatched),327,0,0.000000
11060,(unmatched),4,0,0.000000
11063,(unmatched),12,0,0.000000
11065,(unmatched),384,0,0.000000
11069,(unmatched),7,0,0.000000
11070,(unmatched),22,0,0.000000
11074,(unmatched),245,0,0.000000
11075,(unmatched),4,0,0.000000
11076,(unmatched),78,0,0.000000
11078,(unmatched),8,0,0.000000
11080,(unmatched),7,0,0.000000
11082,(unmatched),69,0,0.000000
11083,(unmatched),7,0,0.000000
11084,(unmatched),19,0,0.000000
11090,(unmatched),83,0,0.000000
11091,(unmatched),22,0,0.000000
11092,(unmatched),427,4,0.009368
11093,(unmatched),60,0,0.000000
11095,(unmatched),82,0,0.000000
11097,(unmatched),4,0,0.000000
11098,(unmatched),62,0,0.000000
11102,(unmatched),83,0,0.000000
11104,(unmatched),7,0,0.000000
11105,(unmatched),179,0,0.000000
11110,(unmatched),39,0,0.000000
11111,(unmatched),54,0,0.000000
11113,(unmatched),11,0,0.000000
11114,(unmatched),95,0,0.000000
11119,(unmatched),4,0,0.000000
11121,(unmatched),15,0,0.000000
11123,(unmatched),92,0,0.000000
11124,(unmatched),36,0,0.000000
11128,(unmatched),780,0,0.000000
11129,(unmatched),113,0,0.000000
11130,(unmatched),11,0,0.000000
11134,(unmatched),156,0,0.000000
11135,(unmatched),40,0,0.000000
11138,(unmatched),7,0,0.000000
11141,(unmatched),7,0,0.000000
11145,(unmatched),26,4,0.153846
11148,(unmatched),8,0,0.000000
11149,(unmatched),71,0,0.000000
11155,(unmatched),11,0,0.000000
11157,(unmatched),583,4,0.006861
11162,(unmatched),4,0,0.000000
11169,(unmatched),4,0,0.000000
11170,(unmatched),22,0,0.000000
11171,(unmatched),36,0,0.000000
11172,(unmatched),18,0,0.000000
11173,(unmatched),22,0,0.000000
11175,(unmatched),46,0,0.000000
11180,(unmatched),495,4,0.008081
11181,(unmatched),18,0,0.000000
11182,(unmatched),18,0,0.000000
11185,(unmatched),11,0,0.000000
11189,(unmatched),29,0,0.000000
11193,(unmatched),11,0,0.000000
11194,(unmatched),480,0,0.000000
11195,(unmatched),18,0,0.000000
11196,(unmatched),4,0,0.000000
11197,(unmatched),26,0,0.000000
11199,(unmatched),16,0,0.000000
11200,(unmatched),4,0,0.000000
11203,(unmatched),4,0,0.000000
11205,(unmatched),81,0,0.000000
11207,(unmatched),53,0,0.000000
11208,(unmatched),1775,0,0.000000
11211,(unmatched),11,0,0.000000
11217,(unmatched),11,0,0.000000
11219,(unmatched),14,0,0.000000
11220,(unmatched),7,0,0.000000
11223,(unmatched),18,0,0.000000
11224,(unmatched),442,0,0.000000
11225,(unmatched),18,0,0.000000
11226,(unmatched),11,0,0.000000
11228,(unmatched),92,0,0.000000
11231,(unmatched),94,0,0.000000
11233,(unmatched),4,0,0.000000
11240,(unmatched),11,0,0.000000
11241,(unmatched),7,0,0.000000
11246,(unmatched),7,0,0.000000
11247,(unmatched),47,0,0.000000
11249,(unmatched),32,0,0.000000
11251,(unmatched),4,0,0.000000
11252,(unmatched),18,0,0.000000
11253,(unmatched),109,0,0.000000
11254,(unmatched),194,0,0.000000
11259,(unmatched),825,0,0.000000
11261,(unmatched),21,0,0.000000
11262,(unmatched),56,0,0.000000
11263,(unmatched),29,0,0.000000
11267,(unmatched),4,0,0.000000
11272,(unmatched),8,0,0.000000
11273,(unmatched),290,0,0.000000
11275,(unmatched),132,4,0.030303
11276,(unmatched),40,0,0.000000
11277,(unmatched),29,0,0.000000
11278,(unmatched),39,0,0.000000
11280,(unmatched),972,46,0.047325
11284,(unmatched),11,0,0.000000
11286,(unmatched),68,0,0.000000
11297,(unmatched),18,0,0.000000
11298,(unmatched),4,0,0.000000
11301,(unmatched),18,0,0.000000
11303,(unmatched),4,0,0.000000
11307,(unmatched),11,0,0.000000
11308,(unmatched),15,0,0.000000
11311,(unmatched),7,0,0.000000
11312,(unmatched),18,0,0.000000
11314,(unmatched),64,0,0.000000
11315,(unmatched),4,0,0.000000
11317,(unmatched),1411,0,0.000000
11318,(unmatched),65,0,0.000000
11319,(unmatched),12,0,0.000000
11321,(unmatched),11,0,0.000000
11324,(unmatched),179,0,0.000000
11326,(unmatched),18,0,0.000000
11328,(unmatched),8,0,0.000000
11329,(unmatched),4,0,0.000000
11330,(unmatched),70,0,0.000000
11331,(unmatched),173,0,0.000000
11334,(unmatched),18,0,0.000000
11336,(unmatched),7,0,0.000000
11337,(unmatched),158,0,0.000000
11338,(unmatched),7,0,0.000000
11339,(unmatched),154,4,0.025974
11341,(unmatched),39,0,0.000000
11343,(unmatched),25,0,0.000000
11346,(unmatched),4,0,0.000000
11354,(unmatched),15,0,0.000000
11355,(unmatched),11,0,0.000000
11356,(unmatched),92,0,0.000000
11357,(unmatched),7,0,0.000000
11359,(unmatched),105,0,0.000000
11360,(unmatched),135,0,0.000000
11361,(unmatched),331,0,0.000000
11362,(unmatched),128,0,0.000000
11366,(unmatched),7,0,0.000000
11367,(unmatched),213,0,0.000000
11368,(unmatched),14,0,0.000000
11369,(unmatched),16,0,0.000000
11373,(unmatched),4,0,0.000000
11374,(unmatched),12,0,0.000000
11377,(unmatched),50,0,0.000000
11378,(unmatched),36,0,0.000000
11379,(unmatched),21,4,0.190476
11382,(unmatched),18,0,0.000000
11383,(unmatched),603,0,0.000000
11384,(unmatched),25,0,0.000000
11385,(unmatched),48,0,0.000000
11386,(unmatched),262,0,0.000000
11387,(unmatched),18,0,0.000000
11388,(unmatched),11,0,0.000000
11399,(unmatched),35,0,0.000000
11401,(unmatched),27,0,0.000000
11402,(unmatched),104,0,0.000000
11403,(unmatched),499,4,0.008016
11404,(unmatched),136,0,0.000000
11406,(unmatched),21,0,0.000000
11407,(unmatched),7,0,0.000000
11408,(unmatched),7,0,0.000000
11409,(unmatched),4,0,0.000000
11410,(unmatched),7,0,0.000000
11412,(unmatched),32,0,0.000000
11413,(unmatched),39,0,0.000000
11414,(unmatched),92,0,0.000000
11415,(unmatched),171,0,0.000000
11416,(unmatched),147,0,0.000000
11417,(unmatched),19,0,0.000000
11418,(unmatched),26,0,0.000000
11419,(unmatched),4,0,0.000000
11420,(unmatched),105,0,0.000000
11421,(unmatched),21,0,0.000000
11423,(unmatched),4,0,0.000000
11425,(unmatched),138,0,0.000000
11428,(unmatched),18,0,0.000000
11429,(unmatched),7,0,0.000000
11430,(unmatched),25,0,0.000000
11434,(unmatched),19,0,0.000000
11435,(unmatched),34,0,0.000000
11436,(unmatched),14,0,0.000000
11438,(unmatched),32,0,0.000000
11439,(unmatched),189,0,0.000000
11444,(unmatched),51,0,0.000000
11448,(unmatched),4,0,0.000000
11449,(unmatched),11,0,0.000000
11452,(unmatched),14,0,0.000000
11453,(unmatched),4,0,0.000000
11454,(unmatched),519,0,0.000000
11455,(unmatched),151,0,0.000000
11456,(unmatched),28,0,0.000000
11460,(unmatched),76,0,0.000000
11461,(unmatched),7,0,0.000000
11464,(unmatched),4,0,0.000000
11466,(unmatched),11,0,0.000000
11467,(unmatched),37,0,0.000000
11469,(unmatched),149,4,0.026846
11473,(unmatched),78,0,0.000000
11474,(unmatched),4,0,0.000000
11476,(unmatched),4,0,0.000000
11477,(unmatched),388,0,0.000000
11486,(unmatched),20,0,0.000000
11489,(unmatched),29,0,0.000000
11491,(unmatched),7,0,0.000000
11493,(unmatched),8,0,0.000000
11496,(unmatched),30,0,0.000000
11497,(unmatched),74,0,0.000000
11498,(unmatched),14,0,0.000000
11502,(unmatched),4,0,0.000000
11503,(unmatched),15,0,0.000000
11504,(unmatched),7,0,0.000000
11507,(unmatched),7,0,0.000000
11508,(unmatched),16,0,0.000000
11510,(unmatched),4,0,0.000000
11511,(unmatched),12,0,0.000000
11512,(unmatched),25,0,0.000000
11514,(unmatched),81,0,0.000000
11515,(unmatched),230,0,0.000000
11518,(unmatched),74,0,0.000000
11521,(unmatched),358,0,0.000000
11522,(unmatched),133,0,0.000000
11523,(unmatched),4,0,0.000000
11524,(unmatched),4,0,0.000000
11526,(unmatched),4,0,0.000000
11531,(unmatched),4,0,0.000000
11532,(unmatched),19,0,0.000000
11533,(unmatched),15,0,0.000000
11534,(unmatched),229,0,0.000000
11536,(unmatched),4,0,0.000000
11538,(unmatched),265,0,0.000000
11540,(unmatched),25,0,0.000000
11542,(unmatched),40,0,0.000000
11543,(unmatched),12,0,0.000000
11545,(unmatched),4,0,0.000000
11546,(unmatched),82,4,0.048780
11547,(unmatched),211,0,0.000000
11548,(unmatched),6192,0,0.000000
11549,(unmatched),413,0,0.000000
11550,(unmatched),103,0,0.000000
11557,(unmatched),423,0,0.000000
11560,(unmatched),157,0,0.000000
11561,(unmatched),43,0,0.000000
11566,(unmatched),12,0,0.000000
11569,(unmatched),197,0,0.000000
11572,(unmatched),252,0,0.000000
11573,(unmatched),7,0,0.000000
11575,(unmatched),125,0,0.000000
11577,(unmatched),1064,0,0.000000
11578,(unmatched),633,0,0.000000
11579,(unmatched),15,0,0.000000
11580,(unmatched),18,0,0.000000
11581,(unmatched),14,0,0.000000
11582,(unmatched),22,0,0.000000
11583,(unmatched),3000,7,0.002333
11584,(unmatched),44,0,0.000000
11590,(unmatched),39,0,0.000000
11592,(unmatched),173,0,0.000000
11593,(unmatched),813,4,0.004920
11594,(unmatched),89,0,0.000000
11595,(unmatched),33,0,0.000000
11597,(unmatched),377,0,0.000000
11598,(unmatched),259,0,0.000000
11600,(unmatched),8,0,0.000000
11602,(unmatched),29,0,0.000000
11603,(unmatched),96,0,0.000000
11607,(unmatched),4,0,0.000000
11610,(unmatched),11,0,0.000000
11613,(unmatched),153,0,0.000000
11614,(unmatched),8,0,0.000000
11615,(unmatched),14,0,0.000000
11616,(unmatched),15,0,0.000000
11618,(unmatched),7,0,0.000000
11621,(unmatched),191,0,0.000000
11622,(unmatched),89,0,0.000000
11623,(unmatched),16,0,0.000000
11624,(unmatched),78,0,0.000000
11627,(unmatched),766,0,0.000000
11630,(unmatched),8,0,0.000000
11631,(unmatched),19,0,0.000000
11632,(unmatched),71,0,0.000000
11634,(unmatched),42,0,0.000000
11636,(unmatched),7,0,0.000000
11637,(unmatched),71,0,0.000000
11638,(unmatched),227,0,0.000000
11642,(unmatched),28,0,0.000000
11643,(unmatched),8,0,0.000000
11645,(unmatched),18,0,0.000000
11646,(unmatched),35,0,0.000000
11647,(unmatched),87,0,0.000000
11648,(unmatched),230,0,0.000000
11649,(unmatched),4,0,0.000000
11654,(unmatched),4,0,0.000000
11655,(unmatched),33,0,0.000000
11657,(unmatched),60,0,0.000000
11658,(unmatched),23,0,0.000000
11664,(unmatched),29,0,0.000000
11665,(unmatched),4,0,0.000000
11666,(unmatched),21,0,0.000000
11668,(unmatched),14,0,0.000000
11669,(unmatched),4,0,0.000000
11672,(unmatched),337,0,0.000000
11673,(unmatched),245,0,0.000000
11674,(unmatched),14,0,0.000000
11675,(unmatched),19,0,0.000000
11676,(unmatched),1386,4,0.002886
11679,(unmatched),96,0,0.000000
11680,(unmatched),37,0,0.000000
11681,(unmatched),213,0,0.000000
11691,(unmatched),4,0,0.000000
11693,(unmatched),4,0,0.000000
11694,(unmatched),1330,8,0.006015
11708,(unmatched),28,0,0.000000
11709,(unmatched),53,0,0.000000
11711,(unmatched),4,0,0.000000
11714,(unmatched),27,0,0.000000
11716,(unmatched),4,0,0.000000
11717,(unmatched),33,0,0.000000
11720,(unmatched),4,0,0.000000
11721,(unmatched),47,0,0.000000
11722,(unmatched),203,0,0.000000
