blog_code,category,impressions,clicks,ctr
13478,unmatched:unpublished(404 likely),4,0,0.000000
13482,unmatched:unpublished(404 likely),20,0,0.000000
13483,unmatched:unpublished(404 likely),21,0,0.000000
13485,unmatched:unpublished(404 likely),273,0,0.000000
13486,unmatched:unpublished(404 likely),60,0,0.000000
13491,unmatched:unpublished(404 likely),256,4,0.015625
13492,unmatched:unpublished(404 likely),18,0,0.000000
13493,unmatched:unpublished(404 likely),127,0,0.000000
13494,unmatched:unpublished(404 likely),415,7,0.016867
13495,unmatched:unpublished(404 likely),25,0,0.000000
13496,unmatched:unpublished(404 likely),15,0,0.000000
13498,unmatched:unpublished(404 likely),2012,15,0.007455
13499,unmatched:unpublished(404 likely),67,0,0.000000
13500,unmatched:unpublished(404 likely),2418,0,0.000000
13501,unmatched:unpublished(404 likely),308,0,0.000000
13502,unmatched:unpublished(404 likely),64,0,0.000000
13503,unmatched:unpublished(404 likely),4,0,0.000000
13507,unmatched:unpublished(404 likely),82,0,0.000000
13508,unmatched:unpublished(404 likely),28,0,0.000000
13510,unmatched:unpublished(404 likely),4,0,0.000000
13511,unmatched:unpublished(404 likely),23,0,0.000000
13512,unmatched:unpublished(404 likely),11,0,0.000000
13513,unmatched:unpublished(404 likely),220,0,0.000000
13514,unmatched:unpublished(404 likely),4,0,0.000000
13516,unmatched:unpublished(404 likely),22,0,0.000000
13518,unmatched:unpublished(404 likely),21,0,0.000000
13519,unmatched:unpublished(404 likely),73,4,0.054795
13520,unmatched:unpublished(404 likely),189,8,0.042328
13521,unmatched:unpublished(404 likely),4,0,0.000000
13522,unmatched:unpublished(404 likely),11,0,0.000000
13524,unmatched:unpublished(404 likely),32,0,0.000000
13525,unmatched:unpublished(404 likely),36,0,0.000000
13526,unmatched:unpublished(404 likely),4,0,0.000000
13527,unmatched:unpublished(404 likely),556,8,0.014388
13528,unmatched:unpublished(404 likely),8,0,0.000000
13530,unmatched:unpublished(404 likely),26,0,0.000000
13531,unmatched:unpublished(404 likely),4,0,0.000000
13532,unmatched:unpublished(404 likely),4,0,0.000000
13535,unmatched:unpublished(404 likely),87,4,0.045977
13536,unmatched:unpublished(404 likely),488,7,0.014344
13538,unmatched:unpublished(404 likely),19,0,0.000000
13541,unmatched:unpublished(404 likely),26,0,0.000000
13547,unmatched:unpublished(404 likely),87,8,0.091954
13549,unmatched:unpublished(404 likely),157,0,0.000000
13551,unmatched:unpublished(404 likely),7,0,0.000000
13554,unmatched:unpublished(404 likely),4,0,0.000000
13556,unmatched:unpublished(404 likely),30,0,0.000000
13557,unmatched:unpublished(404 likely),21,0,0.000000
13558,unmatched:unpublished(404 likely),33,0,0.000000
13559,unmatched:unpublished(404 likely),64,0,0.000000
13560,unmatched:unpublished(404 likely),54,0,0.000000
13561,unmatched:unpublished(404 likely),46,8,0.173913
13562,unmatched:unpublished(404 likely),4,0,0.000000
13563,unmatched:unpublished(404 likely),4,0,0.000000
13565,unmatched:unpublished(404 likely),12,0,0.000000
13567,unmatched:unpublished(404 likely),7,0,0.000000
13568,unmatched:unpublished(404 likely),438,0,0.000000
13570,unmatched:unpublished(404 likely),73,0,0.000000
13572,unmatched:unpublished(404 likely),86,0,0.000000
13573,unmatched:unpublished(404 likely),44,0,0.000000
13574,unmatched:unpublished(404 likely),26,0,0.000000
13575,unmatched:unpublished(404 likely),387,0,0.000000
13576,unmatched:unpublished(404 likely),210,0,0.000000
13577,unmatched:unpublished(404 likely),64,4,0.062500
13579,unmatched:unpublished(404 likely),21,0,0.000000
13582,unmatched:unpublished(404 likely),344,0,0.000000
13585,unmatched:unpublished(404 likely),32,0,0.000000
13586,unmatched:unpublished(404 likely),143,0,0.000000
13588,unmatched:unpublished(404 likely),33,0,0.000000
13589,unmatched:unpublished(404 likely),82,4,0.048780
13591,unmatched:unpublished(404 likely),161,0,0.000000
13592,unmatched:unpublished(404 likely),84,0,0.000000
13593,unmatched:unpublished(404 likely),213,0,0.000000
13594,unmatched:unpublished(404 likely),4,0,0.000000
13595,unmatched:unpublished(404 likely),11,0,0.000000
13596,unmatched:unpublished(404 likely),74,0,0.000000
13597,unmatched:unpublished(404 likely),39,0,0.000000
13600,unmatched:unpublished(404 likely),164,0,0.000000
13601,unmatched:unpublished(404 likely),288,0,0.000000
13602,unmatched:unpublished(404 likely),42,0,0.000000
13603,unmatched:unpublished(404 likely),61,0,0.000000
13604,unmatched:unpublished(404 likely),48,0,0.000000
13605,unmatched:unpublished(404 likely),157,0,0.000000
13606,unmatched:unpublished(404 likely),365,0,0.000000
13607,unmatched:unpublished(404 likely),7,0,0.000000
13608,unmatched:unpublished(404 likely),50,0,0.000000
13612,unmatched:unpublished(404 likely),212,0,0.000000
13613,unmatched:unpublished(404 likely),570,0,0.000000
13619,unmatched:unpublished(404 likely),15,0,0.000000
13620,unmatched:unpublished(404 likely),177,0,0.000000
13622,unmatched:unpublished(404 likely),171,4,0.023392
13623,unmatched:unpublished(404 likely),148,4,0.027027
13624,unmatched:unpublished(404 likely),23,0,0.000000
13625,unmatched:unpublished(404 likely),4,0,0.000000
13627,unmatched:unpublished(404 likely),58,0,0.000000
13629,unmatched:unpublished(404 likely),354,0,0.000000
13631,unmatched:unpublished(404 likely),4,0,0.000000
13632,unmatched:unpublished(404 likely),64,0,0.000000
13633,unmatched:unpublished(404 likely),43,0,0.000000
13636,unmatched:unpublished(404 likely),11,0,0.000000
13637,unmatched:unpublished(404 likely),182,0,0.000000
13639,unmatched:unpublished(404 likely),38,0,0.000000
13640,unmatched:unpublished(404 likely),93,0,0.000000
13642,unmatched:unpublished(404 likely),476,0,0.000000
13643,unmatched:unpublished(404 likely),71,14,0.197183
13644,unmatched:unpublished(404 likely),4,0,0.000000
13645,unmatched:unpublished(404 likely),4,0,0.000000
13647,unmatched:unpublished(404 likely),453,0,0.000000
13648,unmatched:unpublished(404 likely),4,0,0.000000
13649,unmatched:unpublished(404 likely),249,0,0.000000
13651,unmatched:unpublished(404 likely),801,4,0.004994
13652,unmatched:unpublished(404 likely),15,0,0.000000
13653,unmatched:unpublished(404 likely),4,0,0.000000
13656,unmatched:unpublished(404 likely),1420,4,0.002817
13657,unmatched:unpublished(404 likely),43,0,0.000000
13661,unmatched:unpublished(404 likely),35,0,0.000000
13663,unmatched:unpublished(404 likely),14,0,0.000000
13665,unmatched:unpublished(404 likely),304,0,0.000000
13667,unmatched:unpublished(404 likely),90,0,0.000000
13668,unmatched:unpublished(404 likely),50,0,0.000000
13669,unmatched:unpublished(404 likely),517,0,0.000000
13671,unmatched:unpublished(404 likely),4,0,0.000000
13673,unmatched:unpublished(404 likely),15,0,0.000000
13674,unmatched:unpublished(404 likely),96,0,0.000000
13676,unmatched:unpublished(404 likely),21,0,0.000000
13677,unmatched:unpublished(404 likely),12,0,0.000000
13678,unmatched:unpublished(404 likely),15,0,0.000000
13679,unmatched:unpublished(404 likely),28,0,0.000000
13680,unmatched:unpublished(404 likely),68,0,0.000000
13682,unmatched:unpublished(404 likely),7,0,0.000000
13683,unmatched:unpublished(404 likely),4,0,0.000000
13684,unmatched:unpublished(404 likely),11,0,0.000000
13689,unmatched:unpublished(404 likely),85,0,0.000000
13690,unmatched:unpublished(404 likely),54,0,0.000000
13691,unmatched:unpublished(404 likely),104,0,0.000000
13692,unmatched:unpublished(404 likely),35,0,0.000000
13693,unmatched:unpublished(404 likely),63,0,0.000000
13694,unmatched:unpublished(404 likely),37,4,0.108108
13695,unmatched:unpublished(404 likely),64,0,0.000000
13697,unmatched:unpublished(404 likely),44,0,0.000000
13699,unmatched:unpublished(404 likely),26,0,0.000000
13702,unmatched:unpublished(404 likely),14,0,0.000000
13704,unmatched:unpublished(404 likely),361,0,0.000000
13706,unmatched:unpublished(404 likely),7,0,0.000000
13708,unmatched:unpublished(404 likely),11,0,0.000000
13709,unmatched:unpublished(404 likely),41,0,0.000000
13710,unmatched:unpublished(404 likely),286,0,0.000000
13713,unmatched:unpublished(404 likely),70,0,0.000000
13714,unmatched:unpublished(404 likely),4,0,0.000000
13715,unmatched:unpublished(404 likely),142,0,0.000000
13716,unmatched:unpublished(404 likely),28,0,0.000000
13717,unmatched:unpublished(404 likely),8,0,0.000000
13719,unmatched:unpublished(404 likely),1815,0,0.000000
13720,unmatched:unpublished(404 likely),688,0,0.000000
13721,unmatched:unpublished(404 likely),32,0,0.000000
13723,unmatched:unpublished(404 likely),7,0,0.000000
13724,unmatched:unpublished(404 likely),11,0,0.000000
13725,unmatched:unpublished(404 likely),4,0,0.000000
13726,unmatched:unpublished(404 likely),46,0,0.000000
13728,unmatched:unpublished(404 likely),259,4,0.015444
13729,unmatched:unpublished(404 likely),984,8,0.008130
13732,unmatched:unpublished(404 likely),12,0,0.000000
13733,unmatched:unpublished(404 likely),381,0,0.000000
13736,unmatched:unpublished(404 likely),455,4,0.008791
13737,unmatched:unpublished(404 likely),3049,4,0.001312
13739,unmatched:unpublished(404 likely),551,12,0.021779
13741,unmatched:unpublished(404 likely),474,12,0.025316
13742,unmatched:unpublished(404 likely),227,0,0.000000
13744,unmatched:unpublished(404 likely),146,0,0.000000
13746,unmatched:unpublished(404 likely),85,0,0.000000
13747,unmatched:unpublished(404 likely),21,0,0.000000
13748,unmatched:unpublished(404 likely),47,0,0.000000
13749,unmatched:unpublished(404 likely),779,4,0.005135
13751,unmatched:unpublished(404 likely),36,0,0.000000
13752,unmatched:unpublished(404 likely),42,0,0.000000
13753,unmatched:unpublished(404 likely),7,0,0.000000
13754,unmatched:unpublished(404 likely),36,0,0.000000
13755,unmatched:unpublished(404 likely),1004,8,0.007968
13756,unmatched:unpublished(404 likely),1184,0,0.000000
13757,unmatched:unpublished(404 likely),495,0,0.000000
13758,unmatched:unpublished(404 likely),311,0,0.000000
13759,unmatched:unpublished(404 likely),95,7,0.073684
13760,unmatched:unpublished(404 likely),64,0,0.000000
13761,unmatched:unpublished(404 likely),100,0,0.000000
13766,unmatched:unpublished(404 likely),37,0,0.000000
13767,unmatched:unpublished(404 likely),8,0,0.000000
13768,unmatched:unpublished(404 likely),18,0,0.000000
13769,unmatched:unpublished(404 likely),82,0,0.000000
13770,unmatched:unpublished(404 likely),26,0,0.000000
13772,unmatched:unpublished(404 likely),167,0,0.000000
13773,unmatched:unpublished(404 likely),11,0,0.000000
13774,unmatched:unpublished(404 likely),14,0,0.000000
13775,unmatched:unpublished(404 likely),42,0,0.000000
13777,unmatched:unpublished(404 likely),292,4,0.013699
13778,unmatched:unpublished(404 likely),77,0,0.000000
13779,unmatched:unpublished(404 likely),25,0,0.000000
13780,unmatched:unpublished(404 likely),255,0,0.000000
13781,unmatched:unpublished(404 likely),91,0,0.000000
13782,unmatched:unpublished(404 likely),4,0,0.000000
13783,unmatched:unpublished(404 likely),46,0,0.000000
13785,unmatched:unpublished(404 likely),28,0,0.000000
13789,unmatched:unpublished(404 likely),14,0,0.000000
13791,unmatched:unpublished(404 likely),311,0,0.000000
13792,unmatched:unpublished(404 likely),12,0,0.000000
13793,unmatched:unpublished(404 likely),29,0,0.000000
13794,unmatched:unpublished(404 likely),240,0,0.000000
13797,unmatched:unpublished(404 likely),628,0,0.000000
13798,unmatched:unpublished(404 likely),121,0,0.000000
13799,unmatched:unpublished(404 likely),450,12,0.026667
13800,unmatched:unpublished(404 likely),1589,0,0.000000
13802,unmatched:unpublished(404 likely),32,0,0.000000
13804,unmatched:unpublished(404 likely),195,0,0.000000
13805,unmatched:unpublished(404 likely),11,0,0.000000
13806,unmatched:unpublished(404 likely),4,0,0.000000
13807,unmatched:unpublished(404 likely),35,0,0.000000
13808,unmatched:unpublished(404 likely),11,0,0.000000
13809,unmatched:unpublished(404 likely),72,0,0.000000
13810,unmatched:unpublished(404 likely),287,0,0.000000
13811,unmatched:unpublished(404 likely),21,0,0.000000
13812,unmatched:unpublished(404 likely),4,0,0.000000
13813,unmatched:unpublished(404 likely),65,0,0.000000
13815,unmatched:unpublished(404 likely),375,0,0.000000
13816,unmatched:unpublished(404 likely),145,0,0.000000
13818,unmatched:unpublished(404 likely),336,0,0.000000
13819,unmatched:unpublished(404 likely),7,0,0.000000
13821,unmatched:unpublished(404 likely),1934,0,0.000000
13822,unmatched:unpublished(404 likely),613,7,0.011419
13824,unmatched:unpublished(404 likely),4,0,0.000000
13827,unmatched:unpublished(404 likely),7,0,0.000000
13829,unmatched:unpublished(404 likely),43,0,0.000000
13830,unmatched:unpublished(404 likely),18,0,0.000000
13833,unmatched:unpublished(404 likely),14,0,0.000000
13834,unmatched:unpublished(404 likely),92,0,0.000000
13835,unmatched:unpublished(404 likely),194,0,0.000000
13836,unmatched:unpublished(404 likely),7,0,0.000000
13838,unmatched:unpublished(404 likely),26,0,0.000000
13840,unmatched:unpublished(404 likely),1205,0,0.000000
13841,unmatched:unpublished(404 likely),103,0,0.000000
13843,unmatched:unpublished(404 likely),3368,0,0.000000
13844,unmatched:unpublished(404 likely),7,0,0.000000
13845,unmatched:unpublished(404 likely),97,0,0.000000
13846,unmatched:unpublished(404 likely),474,0,0.000000
13847,unmatched:unpublished(404 likely),222,0,0.000000
13852,unmatched:unpublished(404 likely),223,0,0.000000
13853,unmatched:unpublished(404 likely),229,0,0.000000
13855,unmatched:unpublished(404 likely),497,0,0.000000
13858,unmatched:unpublished(404 likely),55,0,0.000000
13859,unmatched:unpublished(404 likely),99,0,0.000000
13860,unmatched:unpublished(404 likely),43,0,0.000000
13864,unmatched:unpublished(404 likely),65,0,0.000000
13866,unmatched:unpublished(404 likely),4,0,0.000000
13867,unmatched:unpublished(404 likely),33,0,0.000000
13869,unmatched:unpublished(404 likely),100,0,0.000000
13872,unmatched:unpublished(404 likely),67,0,0.000000
13874,unmatched:unpublished(404 likely),22,0,0.000000
13876,unmatched:unpublished(404 likely),12,0,0.000000
13877,unmatched:unpublished(404 likely),11,0,0.000000
13879,unmatched:unpublished(404 likely),65,0,0.000000
13880,unmatched:unpublished(404 likely),157,0,0.000000
13882,unmatched:unpublished(404 likely),283,4,0.014134
13884,unmatched:unpublished(404 likely),40,0,0.000000
13885,unmatched:unpublished(404 likely),7,0,0.000000
13886,unmatched:unpublished(404 likely),28,0,0.000000
13887,unmatched:unpublished(404 likely),365,4,0.010959
13889,unmatched:unpublished(404 likely),25,0,0.000000
13891,unmatched:unpublished(404 likely),25,0,0.000000
13905,unmatched:unpublished(404 likely),69,0,0.000000
13926,unmatched:unpublished(404 likely),52,0,0.000000
13927,unmatched:unpublished(404 likely),4,0,0.000000
13928,unmatched:unpublished(404 likely),4,0,0.000000
13931,unmatched:unpublished(404 likely),7,0,0.000000
13934,unmatched:unpublished(404 likely),11,0,0.000000
13935,unmatched:unpublished(404 likely),71,0,0.000000
13939,unmatched:unpublished(404 likely),237,0,0.000000
13943,unmatched:unpublished(404 likely),29,0,0.000000
13944,unmatched:unpublished(404 likely),184,0,0.000000
13945,unmatched:unpublished(404 likely),4,0,0.000000
13946,unmatched:unpublished(404 likely),722,0,0.000000
13948,unmatched:unpublished(404 likely),4,0,0.000000
13949,unmatched:unpublished(404 likely),11,0,0.000000
13953,unmatched:unpublished(404 likely),1195,0,0.000000
13956,unmatched:unpublished(404 likely),164,0,0.000000
13957,unmatched:unpublished(404 likely),1055,4,0.003791
13958,unmatched:unpublished(404 likely),39,0,0.000000
13959,unmatched:unpublished(404 likely),7,0,0.000000
13960,unmatched:unpublished(404 likely),124,0,0.000000
13961,unmatched:unpublished(404 likely),360,0,0.000000
13963,unmatched:unpublished(404 likely),4,0,0.000000
13964,unmatched:unpublished(404 likely),132,0,0.000000
13967,unmatched:unpublished(404 likely),251,0,0.000000
13970,unmatched:unpublished(404 likely),97,0,0.000000
13971,unmatched:unpublished(404 likely),18,0,0.000000
13972,unmatched:unpublished(404 likely),4,0,0.000000
13975,unmatched:unpublished(404 likely),177,4,0.022599
13976,unmatched:unpublished(404 likely),1099,0,0.000000
13977,unmatched:unpublished(404 likely),117,0,0.000000
13979,unmatched:unpublished(404 likely),37,0,0.000000
13981,unmatched:unpublished(404 likely),118,8,0.067797
13985,unmatched:unpublished(404 likely),278,0,0.000000
13986,unmatched:unpublished(404 likely),4,0,0.000000
13987,unmatched:unpublished(404 likely),4,0,0.000000
13988,unmatched:unpublished(404 likely),4,0,0.000000
13990,unmatched:unpublished(404 likely),317,0,0.000000
13992,unmatched:unpublished(404 likely),749,8,0.010681
13993,unmatched:unpublished(404 likely),355,0,0.000000
13994,unmatched:unpublished(404 likely),162,0,0.000000
13995,unmatched:unpublished(404 likely),54,0,0.000000
13998,unmatched:unpublished(404 likely),40,0,0.000000
13999,unmatched:unpublished(404 likely),191,4,0.020942
14000,unmatched:unpublished(404 likely),29,0,0.000000
14001,unmatched:unpublished(404 likely),371,0,0.000000
14002,unmatched:unpublished(404 likely),57,0,0.000000
14003,unmatched:unpublished(404 likely),201,0,0.000000
14004,unmatched:unpublished(404 likely),270,0,0.000000
14005,unmatched:unpublished(404 likely),292,0,0.000000
14006,unmatched:unpublished(404 likely),180,0,0.000000
14007,unmatched:unpublished(404 likely),30,0,0.000000
14008,unmatched:unpublished(404 likely),482,0,0.000000
14009,unmatched:unpublished(404 likely),81,0,0.000000
14010,unmatched:unpublished(404 likely),21,0,0.000000
14011,unmatched:unpublished(404 likely),78,0,0.000000
14015,unmatched:unpublished(404 likely),8,0,0.000000
14016,unmatched:unpublished(404 likely),4,0,0.000000
14017,unmatched:unpublished(404 likely),47,4,0.085106
14020,unmatched:unpublished(404 likely),25,0,0.000000
14023,unmatched:unpublished(404 likely),181,0,0.000000
14024,unmatched:unpublished(404 likely),64,0,0.000000
14025,unmatched:unpublished(404 likely),15,0,0.000000
14026,unmatched:unpublished(404 likely),585,0,0.000000
14028,unmatched:unpublished(404 likely),4,0,0.000000
14029,unmatched:unpublished(404 likely),634,4,0.006309
14031,unmatched:unpublished(404 likely),16,0,0.000000
14035,unmatched:unpublished(404 likely),8,0,0.000000
14037,unmatched:unpublished(404 likely),8,0,0.000000
14039,unmatched:unpublished(404 likely),68,0,0.000000
14040,unmatched:unpublished(404 likely),46,0,0.000000
14041,unmatched:unpublished(404 likely),32,0,0.000000
14044,unmatched:unpublished(404 likely),2286,8,0.003500
14048,unmatched:unpublished(404 likely),14,0,0.000000
14049,unmatched:unpublished(404 likely),4,0,0.000000
14054,unmatched:unpublished(404 likely),15,0,0.000000
14056,unmatched:unpublished(404 likely),8,0,0.000000
14084,unmatched:unpublished(404 likely),33,0,0.000000
14087,unmatched:unpublished(404 likely),29,4,0.137931
14089,unmatched:unpublished(404 likely),22,0,0.000000
14090,unmatched:unpublished(404 likely),40,0,0.000000
14091,unmatched:unpublished(404 likely),11,0,0.000000
14092,unmatched:unpublished(404 likely),7,0,0.000000
14095,unmatched:unpublished(404 likely),75,0,0.000000
14096,unmatched:unpublished(404 likely),4,0,0.000000
14101,unmatched:unpublished(404 likely),36,0,0.000000
14103,unmatched:unpublished(404 likely),4,0,0.000000
14104,unmatched:unpublished(404 likely),26,0,0.000000
14106,unmatched:unpublished(404 likely),11,0,0.000000
14107,unmatched:unpublished(404 likely),4,0,0.000000
14111,unmatched:unpublished(404 likely),42,0,0.000000
14114,unmatched:unpublished(404 likely),53,0,0.000000
14115,unmatched:unpublished(404 likely),30,0,0.000000
14117,unmatched:unpublished(404 likely),4,0,0.000000
14120,unmatched:unpublished(404 likely),297,0,0.000000
14121,unmatched:unpublished(404 likely),86,0,0.000000
14122,unmatched:unpublished(404 likely),57,0,0.000000
14123,unmatched:unpublished(404 likely),110,0,0.000000
14125,unmatched:unpublished(404 likely),151,0,0.000000
14126,unmatched:unpublished(404 likely),103,0,0.000000
14128,unmatched:unpublished(404 likely),25,0,0.000000
14131,unmatched:unpublished(404 likely),15,0,0.000000
14133,unmatched:unpublished(404 likely),274,4,0.014599
14134,unmatched:unpublished(404 likely),85,0,0.000000
14136,unmatched:unpublished(404 likely),68,0,0.000000
14140,unmatched:unpublished(404 likely),123,0,0.000000
14143,unmatched:unpublished(404 likely),4,0,0.000000
14145,unmatched:unpublished(404 likely),113,0,0.000000
14146,unmatched:unpublished(404 likely),4,0,0.000000
14149,unmatched:unpublished(404 likely),61,0,0.000000
14150,unmatched:unpublished(404 likely),4,0,0.000000
14151,unmatched:unpublished(404 likely),4,0,0.000000
14152,unmatched:unpublished(404 likely),192,0,0.000000
14153,unmatched:unpublished(404 likely),64,0,0.000000
14156,unmatched:unpublished(404 likely),90,0,0.000000
14157,unmatched:unpublished(404 likely),162,4,0.024691
14160,unmatched:unpublished(404 likely),85,0,0.000000
14161,unmatched:unpublished(404 likely),95,0,0.000000
14162,unmatched:unpublished(404 likely),232,0,0.000000
14163,unmatched:unpublished(404 likely),59,0,0.000000
14165,unmatched:unpublished(404 likely),4,0,0.000000
14166,unmatched:unpublished(404 likely),12,0,0.000000
14169,unmatched:unpublished(404 likely),21,0,0.000000
14172,unmatched:unpublished(404 likely),65,0,0.000000
14174,unmatched:unpublished(404 likely),53,0,0.000000
14175,unmatched:unpublished(404 likely),96,0,0.000000
14188,unmatched:unpublished(404 likely),39,0,0.000000
14189,unmatched:unpublished(404 likely),22,0,0.000000
14190,unmatched:unpublished(404 likely),90,0,0.000000
14192,unmatched:unpublished(404 likely),175,0,0.000000
14193,unmatched:unpublished(404 likely),218,0,0.000000
14195,unmatched:unpublished(404 likely),4,0,0.000000
14198,unmatched:unpublished(404 likely),1688,11,0.006517
14200,unmatched:unpublished(404 likely),11,0,0.000000
14203,unmatched:unpublished(404 likely),32,0,0.000000
14204,unmatched:unpublished(404 likely),4,0,0.000000
14205,unmatched:unpublished(404 likely),60,0,0.000000
14206,unmatched:unpublished(404 likely),322,4,0.012422
14210,unmatched:unpublished(404 likely),220,0,0.000000
14211,unmatched:unpublished(404 likely),230,0,0.000000
14213,unmatched:unpublished(404 likely),229,4,0.017467
14214,unmatched:unpublished(404 likely),121,0,0.000000
14216,unmatched:unpublished(404 likely),331,4,0.012085
14217,unmatched:unpublished(404 likely),26,0,0.000000
14218,unmatched:unpublished(404 likely),244,0,0.000000
14220,unmatched:unpublished(404 likely),165,0,0.000000
14221,unmatched:unpublished(404 likely),11,0,0.000000
14222,unmatched:unpublished(404 likely),74,0,0.000000
14225,unmatched:unpublished(404 likely),19,0,0.000000
14230,unmatched:unpublished(404 likely),686,0,0.000000
14231,unmatched:unpublished(404 likely),170,0,0.000000
14233,unmatched:unpublished(404 likely),1310,4,0.003053
14234,unmatched:unpublished(404 likely),14,0,0.000000
14236,unmatched:unpublished(404 likely),79,0,0.000000
14238,unmatched:unpublished(404 likely),82,0,0.000000
14239,unmatched:unpublished(404 likely),394,4,0.010152
14240,unmatched:unpublished(404 likely),3342,15,0.004488
14243,unmatched:unpublished(404 likely),32,0,0.000000
14244,unmatched:unpublished(404 likely),245,0,0.000000
14246,unmatched:unpublished(404 likely),1484,0,0.000000
14247,unmatched:unpublished(404 likely),8,0,0.000000
14248,unmatched:unpublished(404 likely),43,4,0.093023
14251,unmatched:unpublished(404 likely),129,4,0.031008
14256,unmatched:unpublished(404 likely),43,0,0.000000
14257,unmatched:unpublished(404 likely),20,0,0.000000
14261,unmatched:unpublished(404 likely),7,0,0.000000
14262,unmatched:unpublished(404 likely),7,0,0.000000
14263,unmatched:unpublished(404 likely),26,0,0.000000
14264,unmatched:unpublished(404 likely),22,0,0.000000
14265,unmatched:unpublished(404 likely),938,4,0.004264
14266,unmatched:unpublished(404 likely),1144,0,0.000000
14267,unmatched:unpublished(404 likely),468,4,0.008547
14268,unmatched:unpublished(404 likely),132,0,0.000000
14270,unmatched:unpublished(404 likely),184,0,0.000000
14272,unmatched:unpublished(404 likely),137,4,0.029197
14274,unmatched:unpublished(404 likely),742,4,0.005391
14275,unmatched:unpublished(404 likely),110,0,0.000000
14278,unmatched:unpublished(404 likely),1304,0,0.000000
14282,unmatched:unpublished(404 likely),588,12,0.020408
14283,unmatched:unpublished(404 likely),740,4,0.005405
14284,unmatched:unpublished(404 likely),1778,0,0.000000
14287,unmatched:unpublished(404 likely),2072,8,0.003861
14288,unmatched:unpublished(404 likely),1191,0,0.000000
14290,unmatched:unpublished(404 likely),102,0,0.000000
14291,unmatched:unpublished(404 likely),89,0,0.000000
14292,unmatched:unpublished(404 likely),78,0,0.000000
14294,unmatched:unpublished(404 likely),545,0,0.000000
14298,unmatched:unpublished(404 likely),39,0,0.000000
14299,unmatched:unpublished(404 likely),4,0,0.000000
14301,unmatched:unpublished(404 likely),7,0,0.000000
14302,unmatched:unpublished(404 likely),789,0,0.000000
14304,unmatched:unpublished(404 likely),2461,0,0.000000
14306,unmatched:unpublished(404 likely),32,0,0.000000
14307,unmatched:unpublished(404 likely),131,0,0.000000
14309,unmatched:unpublished(404 likely),115,0,0.000000
14310,unmatched:unpublished(404 likely),47,0,0.000000
14312,unmatched:unpublished(404 likely),57,0,0.000000
14319,unmatched:unpublished(404 likely),19,0,0.000000
14320,unmatched:unpublished(404 likely),895,4,0.004469
14321,unmatched:unpublished(404 likely),7,0,0.000000
14324,unmatched:unpublished(404 likely),157,0,0.000000
14328,unmatched:unpublished(404 likely),46,0,0.000000
14329,unmatched:unpublished(404 likely),435,7,0.016092
14331,unmatched:unpublished(404 likely),7,0,0.000000
14332,unmatched:unpublished(404 likely),11,0,0.000000
14333,unmatched:unpublished(404 likely),8,0,0.000000
14340,unmatched:unpublished(404 likely),1485,0,0.000000
14341,unmatched:unpublished(404 likely),228,11,0.048246
14342,unmatched:unpublished(404 likely),849,4,0.004711
14343,unmatched:unpublished(404 likely),386,0,0.000000
14344,unmatched:unpublished(404 likely),169,0,0.000000
14345,unmatched:unpublished(404 likely),149,0,0.000000
14346,unmatched:unpublished(404 likely),121,0,0.000000
14347,unmatched:unpublished(404 likely),2247,0,0.000000
14348,unmatched:unpublished(404 likely),2696,4,0.001484
14349,unmatched:unpublished(404 likely),2688,4,0.001488
14351,unmatched:unpublished(404 likely),18,0,0.000000
14352,unmatched:unpublished(404 likely),724,0,0.000000
14353,unmatched:unpublished(404 likely),198,0,0.000000
14354,unmatched:unpublished(404 likely),156,0,0.000000
14355,unmatched:unpublished(404 likely),159,0,0.000000
14356,unmatched:unpublished(404 likely),212,0,0.000000
14357,unmatched:unpublished(404 likely),4025,16,0.003975
14360,unmatched:unpublished(404 likely),64,0,0.000000
14361,unmatched:unpublished(404 likely),1720,0,0.000000
14363,unmatched:unpublished(404 likely),64,0,0.000000
14364,unmatched:unpublished(404 likely),37,0,0.000000
14367,unmatched:unpublished(404 likely),75,4,0.053333
14368,unmatched:unpublished(404 likely),65,0,0.000000
14369,unmatched:unpublished(404 likely),46,0,0.000000
14370,unmatched:unpublished(404 likely),29,0,0.000000
14371,unmatched:unpublished(404 likely),44,0,0.000000
14372,unmatched:unpublished(404 likely),18,0,0.000000
14374,unmatched:unpublished(404 likely),100,11,0.110000
14375,unmatched:unpublished(404 likely),43,0,0.000000
14376,unmatched:unpublished(404 likely),36,0,0.000000
14377,unmatched:unpublished(404 likely),210,0,0.000000
14380,unmatched:unpublished(404 likely),21,0,0.000000
14381,unmatched:unpublished(404 likely),1065,4,0.003756
14382,unmatched:unpublished(404 likely),1904,4,0.002101
14383,unmatched:unpublished(404 likely),216,0,0.000000
14384,unmatched:unpublished(404 likely),138,0,0.000000
14385,unmatched:unpublished(404 likely),472,0,0.000000
14386,unmatched:unpublished(404 likely),367,4,0.010899
14387,unmatched:unpublished(404 likely),110,8,0.072727
14388,unmatched:unpublished(404 likely),114,0,0.000000
14389,unmatched:unpublished(404 likely),227,0,0.000000
14390,unmatched:unpublished(404 likely),145,0,0.000000
14391,unmatched:unpublished(404 likely),414,4,0.009662
14392,unmatched:unpublished(404 likely),18,0,0.000000
14393,unmatched:unpublished(404 likely),2264,7,0.003092
